KTSN,NO,관리분류군,Phylum(Name),Phylum(국명),Class(Name),Class(국명),Order(Name),Order(국명),Family(Name),Family(국명),Genus(Name),Genus(국명),Species(Name),Species(국명),학명,대표국명,명명자,명명년도,특성
1.20E+11,122,포유류,Chordata,척삭동물문,Mammalia,포유동물강,Soricomorpha,첨서목,Soricidae,첨서과,Sorex,첨서속,isodon,큰발뒤쥐,Sorex isodon,큰발뒤쥐,Turov,1924,
1.20E+11,123,포유류,Chordata,척삭동물문,Mammalia,포유동물강,Soricomorpha,첨서목,Soricidae,첨서과,Sorex,첨서속,minutissimus,꼬마뒤쥐,Sorex minutissimus,꼬마뒤쥐,Zimmermann,1780,
1.20E+11,124,포유류,Chordata,척삭동물문,Mammalia,포유동물강,Soricomorpha,첨서목,Soricidae,첨서과,Sorex,첨서속,mirabilis,큰첨서,Sorex mirabilis,큰첨서,Ognev,1937,
1.20E+11,125,포유류,Chordata,척삭동물문,Mammalia,포유동물강,Soricomorpha,첨서목,Talpidae,두더지과,Mogera,아시아두더지속,robusta,두더지,Mogera robusta,두더지,Nehring,1891,
1.20E+11,126,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aix,원앙속,galericulata,원앙,Aix galericulata,원앙,(Linnaeus),-1758,
1.20E+11,127,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,acuta,고방오리,Anas acuta,고방오리,Linnaeus,1758,
1.20E+11,128,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,americana,아메리카홍머리오리,Anas americana,아메리카홍머리오리,Gmelin,1789,
1.20E+11,129,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,carolinensis,미국쇠오리,Anas carolinensis,미국쇠오리,Gmelin,1789,
1.20E+11,130,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,clypeata,넓적부리,Anas clypeata,넓적부리,Linnaeus,1758,
1.20E+11,131,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,crecca,쇠오리,Anas crecca,쇠오리,Linnaeus,1758,
1.20E+11,132,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,falcata,청머리오리,Anas falcata,청머리오리,Georgi,1775,
1.20E+11,133,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,formosa,가창오리,Anas formosa,가창오리,Georgi,1775,
1.20E+11,134,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,penelope,홍머리오리,Anas penelope,홍머리오리,Linnaeus,1758,
1.20E+11,135,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,platyrhynchos,청둥오리,Anas platyrhynchos,청둥오리,Linnaeus,1758,
1.20E+11,136,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,poecilorhyncha,흰뺨검둥오리,Anas poecilorhyncha,흰뺨검둥오리,Forster,1781,
1.20E+11,137,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,querquedula,발구지,Anas querquedula,발구지,Linnaeus,1758,
1.20E+11,138,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,rubripes,미국오리,Anas rubripes,미국오리,Brewster,1902,
1.20E+11,139,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anas,오리속,strepera,알락오리,Anas strepera,알락오리,Linnaeus,1758,
1.20E+11,140,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,albifrons,쇠기러기,Anser albifrons,쇠기러기,(Scopoli),-1769,
1.20E+11,141,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,anser,회색기러기,Anser anser,회색기러기,Linnaeus,1758,
1.20E+11,142,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,caerulescens,흰기러기,Anser caerulescens,흰기러기,(Linnaeus),-1758,
1.20E+11,143,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,canagicus,흰머리기러기,Anser canagicus,흰머리기러기,(Sevastianov),-1802,
1.20E+11,144,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,cygnoides,개리,Anser cygnoides,개리,(Linnaeus),-1758,
1.20E+11,145,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,erythropus,흰이마기러기,Anser erythropus,흰이마기러기,(Linnaeus),-1758,
1.20E+11,146,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,fabalis,큰기러기,Anser fabalis,큰기러기,(Latham),-1787,
1.20E+11,147,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Anser,기러기속,indicus,줄기러기,Anser indicus,줄기러기,(Latham),-1790,
1.20E+11,148,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,affinis,쇠검은머리흰죽지,Aythya affinis,쇠검은머리흰죽지,(Eyton),-1838,
1.20E+11,149,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,americana,미국흰죽지,Aythya americana,미국흰죽지,(Eyton),-1838,
1.20E+11,150,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,baeri,붉은가슴흰죽지,Aythya baeri,붉은가슴흰죽지,(Radde),-1863,
1.20E+11,151,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,collaris,북미댕기흰죽지,Aythya collaris,북미댕기흰죽지,(Donovan),-1809,
1.20E+11,152,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,ferina,흰죽지,Aythya ferina,흰죽지,(Linnaeus),-1758,
1.20E+11,153,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,fuligula,댕기흰죽지,Aythya fuligula,댕기흰죽지,(Linnaeus),-1758,
1.20E+11,154,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,marila,검은머리흰죽지,Aythya marila,검은머리흰죽지,(Linnaeus),-1761,
1.20E+11,155,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,nyroca,적갈색흰죽지,Aythya nyroca,적갈색흰죽지,(Güldenstädt),-1770,
1.20E+11,156,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Aythya,흰죽지속,valisineria,큰흰죽지,Aythya valisineria,큰흰죽지,(A.Wilson),-1814,
1.20E+11,157,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,bernicla,흑기러기,Branta bernicla,흑기러기,(Linnaeus),-1758,
1.20E+11,158,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,canadensis,캐나다기러기,Branta canadensis,캐나다기러기,(Linnaeus),-1758,
1.20E+11,159,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Branta,흑기러기속,ruficollis,붉은가슴기러기,Branta ruficollis,붉은가슴기러기,(Pallas),1769,
1.20E+11,160,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,albeola,꼬마오리,Bucephala albeola,꼬마오리,Linnaeus,1758,
1.20E+11,161,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,clangula,흰뺨오리,Bucephala clangula,흰뺨오리,(Linnaeus),-1758,
1.20E+11,162,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Bucephala,흰뺨오리속,islandica,북방흰뺨오리,Bucephala islandica,북방흰뺨오리,(Gmelin),-1789,
1.20E+11,163,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Clangula,바다꿩속,hyemalis,바다꿩,Clangula hyemalis,바다꿩,(Linnaeus),-1758,
1.20E+11,164,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,columbianus,고니,Cygnus columbianus,고니,(Ord),-1815,
1.20E+11,165,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,cygnus,큰고니,Cygnus cygnus,큰고니,(Linnaeus),-1758,
1.20E+11,166,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Cygnus,고니속,olor,혹고니,Cygnus olor,혹고니,(Gmelin),-1789,
1.20E+11,167,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Histrionicus,흰줄박이오리속,histrionicus,흰줄박이오리,Histrionicus histrionicus,흰줄박이오리,(Linnaeus),-1758,
1.20E+11,168,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Melanitta,검둥오리속,americana,검둥오리,Melanitta americana,검둥오리,(Swainson),-1832,
1.20E+11,169,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Melanitta,검둥오리속,deglandi,검둥오리사촌,Melanitta deglandi,검둥오리사촌,(Bonaparte),-1850,
1.20E+11,170,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Mergellus,흰비오리속,albellus,흰비오리,Mergellus albellus,흰비오리,(Linnaeus),-1758,
1.20E+11,171,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Mergus,비오리속,merganser,비오리,Mergus merganser,비오리,Linnaeus,1758,
1.20E+11,172,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Mergus,비오리속,serrator,바다비오리,Mergus serrator,바다비오리,Linnaeus,1758,
1.20E+11,173,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Mergus,비오리속,squamatus,호사비오리,Mergus squamatus,호사비오리,Gould,1864,
1.20E+11,174,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Netta,붉은부리흰죽지속,rufina,붉은부리흰죽지,Netta rufina,붉은부리흰죽지,(Pallas),-1773,
1.20E+11,175,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Somateria,호사북방오리속,spectabilis,호사북방오리,Somateria spectabilis,호사북방오리,(Linnaeus),-1758,
1.20E+11,176,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Tadorna,혹부리오리속,cristata,원앙사촌,Tadorna cristata,원앙사촌,(Kuroda),-1917,
1.20E+11,177,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Tadorna,혹부리오리속,ferruginea,황오리,Tadorna ferruginea,황오리,(Pallas),-1764,
1.20E+11,178,조류,Chordata,척삭동물문,Aves,조강,Anseriformes,기러기목,Anatidae,오리과,Tadorna,혹부리오리속,tadorna,혹부리오리,Tadorna tadorna,혹부리오리,(Linnaeus),-1758,
1.20E+11,179,조류,Chordata,척삭동물문,Aves,조강,Apodiformes,칼새목,Apodidae,칼새과,Aerodramus,작은칼새속,brevirostris,작은칼새,Aerodramus brevirostris,작은칼새,(Horsfield),-1840,
1.20E+11,180,조류,Chordata,척삭동물문,Aves,조강,Apodiformes,칼새목,Apodidae,칼새과,Apus,칼새속,nipalensis,쇠칼새,Apus nipalensis,쇠칼새,(Hodgson),-1837,
1.20E+11,181,조류,Chordata,척삭동물문,Aves,조강,Apodiformes,칼새목,Apodidae,칼새과,Apus,칼새속,pacificus,칼새,Apus pacificus,칼새,(Latham),-1801,
1.20E+11,182,조류,Chordata,척삭동물문,Aves,조강,Apodiformes,칼새목,Apodidae,칼새과,Hirundapus,바늘꼬리칼새속,caudacutus,바늘꼬리칼새,Hirundapus caudacutus,바늘꼬리칼새,(Latham),-1801,
1.20E+11,183,조류,Chordata,척삭동물문,Aves,조강,Caprimulgiformes,쏙독새목,Caprimulgidae,쏙독새과,Caprimulgus,쏙독새속,indicus,쏙독새,Caprimulgus indicus,쏙독새,Latham,1790,
1.20E+11,184,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Aethia,작은바다오리속,pusilla,작은바다오리,Aethia pusilla,작은바다오리,(Pallas),-1811,
1.20E+11,185,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Brachyramphus,알락쇠오리속,perdix,알락쇠오리,Brachyramphus perdix,알락쇠오리,(Pallas),-1811,
1.20E+11,186,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Cepphus,흰눈썹바다오리,carbo,흰눈썹바다오리,Cepphus carbo,흰눈썹바다오리,Pallas,1811,
1.20E+11,187,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Cerorhinca,흰수염바다오리속,monocerata,흰수염바다오리,Cerorhinca monocerata,흰수염바다오리,(Pallas),-1811,
1.20E+11,188,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Synthliboramphus,바다쇠오리속,antiquus,바다쇠오리,Synthliboramphus antiquus,바다쇠오리,(Gmelin),-1789,
1.20E+11,189,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Synthliboramphus,바다쇠오리속,wumizusume,뿔쇠오리,Synthliboramphus wumizusume,뿔쇠오리,(Temminck),-1836,
1.20E+11,190,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Uria,바다오리속,aalge,바다오리,Uria aalge,바다오리,(Pontoppidan),-1763,
1.20E+11,191,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Alcidae,바다오리과,Uria,바다오리속,lomvia,큰부리바다오리,Uria lomvia,큰부리바다오리,(Linnaeus),-1758,
1.20E+11,192,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,alexandrinus,흰물떼새,Charadrius alexandrinus,흰물떼새,Linnaeus,1758,
1.20E+11,193,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,dubius,꼬마물떼새,Charadrius dubius,꼬마물떼새,Scopoli,1786,
1.20E+11,194,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,hiaticula,흰죽지꼬마물떼새,Charadrius hiaticula,흰죽지꼬마물떼새,Linnaeus,1758,
1.20E+11,195,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,leschenaultii,큰왕눈물떼새,Charadrius leschenaultii,큰왕눈물떼새,Lesson,1826,
1.20E+11,196,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,mongolus,왕눈물떼새,Charadrius mongolus,왕눈물떼새,Pallas,1776,
1.20E+11,197,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,morinellus,흰눈썹물떼새,Charadrius morinellus,흰눈썹물떼새,Linnaeus,1758,
1.20E+11,198,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,placidus,흰목물떼새,Charadrius placidus,흰목물떼새,J.E.Gray & G.R.Gray,1863,
1.20E+11,199,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Charadrius,물떼새속,veredus,큰물떼새,Charadrius veredus,큰물떼새,Gould,1848,
1.20E+11,200,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Pluvialis,개꿩속,fulva,검은가슴물떼새,Pluvialis fulva,검은가슴물떼새,(Gmelin),-1789,
1.20E+11,201,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Pluvialis,개꿩속,squatarola,개꿩,Pluvialis squatarola,개꿩,(Linnaeus),-1758,
1.20E+11,202,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Vanellus,댕기물떼새속,cinereus,민댕기물떼새,Vanellus cinereus,민댕기물떼새,(Blyth),-1842,
1.20E+11,203,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Charadriidae,물떼새과,Vanellus,댕기물떼새속,vanellus,댕기물떼새,Vanellus vanellus,댕기물떼새,(Linnaeus),-1758,
1.20E+11,204,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Glareolidae,제비물떼새과,Glareola,제비물떼새속,maldivarum,제비물떼새,Glareola maldivarum,제비물떼새,Forster,1795,
1.20E+11,205,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Haematopodidae,검은머리물떼새과,Haematopus,검은머리물떼새속,ostralegus,검은머리물떼새,Haematopus ostralegus,검은머리물떼새,Linnaeus,1758,
1.20E+11,206,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Jacanidae,물꿩과,Hydrophasianus,물꿩속,chirurgus,물꿩,Hydrophasianus chirurgus,물꿩,(Scopoli),-1786,
1.20E+11,207,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Chlidonias,흰죽지제비갈매기속,hybrida,구레나룻제비갈매기,Chlidonias hybrida,구레나룻제비갈매기,(Pallas),-1811,
1.20E+11,208,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Chlidonias,흰죽지제비갈매기속,leucopterus,흰죽지제비갈매기,Chlidonias leucopterus,흰죽지제비갈매기,(Temminck),-1815,
1.20E+11,209,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Chlidonias,흰죽지제비갈매기속,niger,검은제비갈매기,Chlidonias niger,검은제비갈매기,(Linnaeus),-1758,
1.20E+11,210,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Gygis,흰제비갈매기속,alba,흰제비갈매기,Gygis alba,흰제비갈매기,(Sparrman),1786,
1.20E+11,211,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,argentatus,재갈매기,Larus argentatus,재갈매기,Pontoppidan,1763,
1.20E+11,212,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,cachinans,한국재갈매기,Larus cachinans,한국재갈매기,Pallas,1811,
1.20E+11,213,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,canus,갈매기,Larus canus,갈매기,Linnaeus,1758,
1.20E+11,214,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,crassirostris,괭이갈매기,Larus crassirostris,괭이갈매기,Vieillot,1818,
1.20E+11,215,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,genei,긴목갈매기,Larus genei,긴목갈매기,Breme,1839,
1.20E+11,216,조류,Chordata,척삭동물문,Aves,조강,Charadriiformes,도요목,Laridae,갈매기과,Larus,갈매기속,glaucescens,수리갈매기,Larus glaucescens,수리갈매기,Naumann,1840,
